,from,to,distance,time
2,S117,S41,7392,1146
2,S117,S42,27237,1773
2,S117,S43,9552,1261
2,S117,S44,9700,1537
2,S117,S45,6938,1067
2,S117,S46,9769,1475
2,S117,S47,10340,1575
2,S117,S48,16214,1332
2,S117,S49,5518,786
2,S117,S50,7970,987
2,S117,S51,5189,688
2,S117,S52,5194,587
2,S117,S53,17892,2081
2,S117,S54,19836,2246
2,S117,S55,17607,2042
2,S117,S56,17998,2151
2,S117,S57,18238,2193
2,S117,S58,18272,2260
2,S117,S59,25415,2339
2,S117,S60,16572,1790
2,S117,S61,14895,1784
2,S117,S62,14287,1723
2,S117,S63,20560,2445
2,S117,S64,22326,2640
2,S117,S65,10743,1386
2,S117,S66,13956,1625
2,S117,S67,14860,1801
2,S117,S68,27792,1970
2,S117,S69,28674,2009
2,S117,S70,29746,2128
2,S117,S71,11553,1395
2,S117,S72,17341,2034
2,S117,S73,17091,2045
2,S117,S74,13756,1662
2,S117,S75,28849,2142
2,S117,S76,20808,2630
2,S117,S77,16717,1968
2,S117,S78,15617,1685
2,S117,S79,10191,1376
2,S117,S80,11217,1492
2,S117,S81,11569,1497
2,S117,S82,10343,1365
2,S117,S83,10545,1388
2,S117,S84,6619,1007
2,S117,S85,8629,1067
2,S117,S86,7104,970
2,S117,S87,10290,1354
2,S117,S88,8398,1082
2,S117,S89,7450,1036
2,S117,S90,4723,656
2,S117,S91,6641,981
2,S117,S92,10424,1599
2,S117,S93,10752,1697
2,S117,S94,9294,1394
2,S117,S95,8279,1210
2,S117,S96,8521,1154
2,S117,S97,6298,945
2,S117,S98,10919,1527
2,S117,S99,10366,1466
2,S117,S100,9758,1537
2,S117,S101,8746,1323
2,S117,S102,9009,1270
2,S117,S103,8657,1281
2,S117,S104,10783,1413
2,S117,S105,11071,1605
2,S117,S106,9992,1388
2,S117,S107,9027,1323
2,S117,S108,9853,1396
2,S117,S109,7213,1050
2,S117,S110,10821,1573
2,S117,S111,8990,1244
2,S117,S112,8574,1162
2,S117,S113,11287,1511
2,S117,S114,9337,1318
2,S117,S115,8847,1238
2,S117,S116,9197,1274
2,S117,S118,6365,1028
2,S117,S119,3680,449
2,S117,S120,2658,329
2,S117,S121,1270,158
2,S117,S122,1659,213
2,S118,W01320203,3357,465
2,S118,S1,50447,3205
2,S118,S2,20778,2265
2,S118,S3,20778,2265
2,S118,S4,27585,2114
2,S118,S5,30913,2192
2,S118,S6,1997,342
2,S118,S7,28054,2072
2,S118,S8,28203,1924
2,S118,S9,28524,1988
2,S118,S10,27237,1927
2,S118,S11,6230,769
2,S118,S12,10817,1526
2,S118,S13,10534,1478
2,S118,S14,9439,1310
2,S118,S15,11111,1342
2,S118,S16,11225,1435
2,S118,S17,21716,2221
2,S118,S18,20675,2097
2,S118,S19,23363,2490
2,S118,S20,6053,796
2,S118,S21,22750,2347
2,S118,S22,10921,1454
2,S118,S23,12382,1599
2,S118,S24,17153,1745
2,S118,S25,9852,1027
2,S118,S26,10215,1094
2,S118,S27,11014,1172
2,S118,S28,10845,1143
2,S118,S29,10546,1057
2,S118,S30,11279,1286
2,S118,S31,10806,1117
2,S118,S32,9457,1003
2,S118,S33,9977,966
2,S118,S34,9841,1029
2,S118,S35,10297,1059
2,S118,S36,6627,787
2,S118,S37,6894,835
2,S118,S38,11676,1343
2,S118,S39,4411,496
2,S118,S40,9787,1468
2,S118,S41,1520,302
2,S118,S42,15515,1816
2,S118,S43,3891,629
2,S118,S44,3828,684
2,S118,S45,1066,190
2,S118,S46,3897,606
2,S118,S47,4468,698
2,S118,S48,6882,878
2,S118,S49,7410,1024
2,S118,S50,9862,1307
2,S118,S51,7081,967
2,S118,S52,2604,338
2,S118,S53,16968,1818
2,S118,S54,20753,2153
2,S118,S55,18579,1912
2,S118,S56,18970,1953
2,S118,S57,19210,2040
2,S118,S58,19244,2035
2,S118,S59,23164,2382
2,S118,S60,10911,1108
2,S118,S61,13004,1316
2,S118,S62,13809,1413
2,S118,S63,20757,2153
2,S118,S64,23298,2490
2,S118,S65,12083,1323
2,S118,S66,13478,1397
2,S118,S67,12937,1296
2,S118,S68,18348,1976
2,S118,S69,19230,2016
2,S118,S70,15909,1843
2,S118,S71,12525,1256
2,S118,S72,14346,1553
2,S118,S73,15465,1639
2,S118,S74,11865,1239
2,S118,S75,16561,2025
2,S118,S76,15728,1829
2,S118,S77,16072,1710
2,S118,S78,9956,1017
2,S118,S79,12152,1423
2,S118,S80,13022,1672
2,S118,S81,13374,1634
2,S118,S82,12304,1432
2,S118,S83,12687,1542
2,S118,S84,6138,844
2,S118,S85,10384,1277
2,S118,S86,8996,1222
2,S118,S87,12251,1519
2,S118,S88,10153,1309
2,S118,S89,8633,1099
2,S118,S90,5906,716
2,S118,S91,1627,281
2,S118,S92,5776,798
2,S118,S93,6104,876
2,S118,S94,4488,686
2,S118,S95,3800,477
2,S118,S96,5024,648
2,S118,S97,1650,202
2,S118,S98,6271,817
2,S118,S99,5718,746
2,S118,S100,4952,751
2,S118,S101,4267,548
2,S118,S102,4203,557
2,S118,S103,6194,788
2,S118,S104,6760,912
2,S118,S105,12163,1747
2,S118,S106,11084,1576
2,S118,S107,10119,1455
2,S118,S108,10945,1449
2,S118,S109,8856,1097
2,S118,S110,8358,1192
2,S118,S111,8992,1217
2,S118,S112,6111,771
2,S118,S113,8913,1021
2,S118,S114,6874,996
2,S118,S115,6384,847
2,S118,S116,6724,859
2,S118,S117,4089,547
2,S118,S119,2960,398
2,S118,S120,3752,476
2,S118,S121,2887,429
2,S118,S122,3551,492
2,S119,W01320203,1014,162
2,S119,S1,51663,3330
2,S119,S2,21617,2551
2,S119,S3,21617,2496
2,S119,S4,28801,2262
2,S119,S5,32185,2339
2,S119,S6,4633,705
2,S119,S7,29270,2219
2,S119,S8,29475,2089
2,S119,S9,29740,2184
2,S119,S10,28509,2093
2,S119,S11,3887,459
2,S119,S12,8927,1270
2,S119,S13,8644,1221
2,S119,S14,7549,1050
2,S119,S15,8768,1031
2,S119,S16,9009,1042
2,S119,S17,19373,1928
2,S119,S18,18332,1735
2,S119,S19,21020,2117
2,S119,S20,4390,553
2,S119,S21,19973,1911
2,S119,S22,9031,1216
2,S119,S23,9732,1257
2,S119,S24,16454,1791
2,S119,S25,11068,1244
2,S119,S26,11290,1272
2,S119,S27,10315,1167
2,S119,S28,10146,1152
2,S119,S29,9847,1069
2,S119,S30,10580,1311
2,S119,S31,12080,1373
2,S119,S32,10673,1090
2,S119,S33,11193,1177
2,S119,S34,11057,1153
2,S119,S35,9598,1072
2,S119,S36,7899,941
2,S119,S37,8110,1012
2,S119,S38,10977,1332
2,S119,S39,7047,891
2,S119,S40,11003,1609
2,S119,S41,4156,669
2,S119,S42,16731,1947
2,S119,S43,5107,772
2,S119,S44,6464,1054
2,S119,S45,3702,547
2,S119,S46,6533,985
2,S119,S47,7104,1077
2,S119,S48,8098,991
2,S119,S49,5520,829
2,S119,S50,7972,1068
2,S119,S51,5166,696
2,S119,S52,331,92
2,S119,S53,16269,1820
2,S119,S54,18676,2108
2,S119,S55,16447,1922
2,S119,S56,16838,1964
2,S119,S57,17078,1957
2,S119,S58,17112,2050
2,S119,S59,23350,1978
2,S119,S60,12127,1240
2,S119,S61,12305,1377
2,S119,S62,13110,1472
2,S119,S63,18785,2171
2,S119,S64,21166,2376
2,S119,S65,9583,1138
2,S119,S66,12779,1395
2,S119,S67,12535,1361
2,S119,S68,22053,2034
2,S119,S69,22935,2035
2,S119,S70,17125,1924
2,S119,S71,10393,1247
2,S119,S72,15016,1590
2,S119,S73,14766,1607
2,S119,S74,11166,1210
2,S119,S75,18737,2205
2,S119,S76,17904,2064
2,S119,S77,15373,1722
2,S119,S78,11172,1155
2,S119,S79,9809,1142
2,S119,S80,10679,1337
2,S119,S81,11031,1307
2,S119,S82,9961,1152
2,S119,S83,10344,1206
2,S119,S84,5459,782
2,S119,S85,8041,983
2,S119,S86,7106,1011
2,S119,S87,9908,1189
2,S119,S88,7810,957
2,S119,S89,6290,797
2,S119,S90,3563,424
2,S119,S91,3862,688
2,S119,S92,8353,1223
2,S119,S93,8681,1273
2,S119,S94,7065,1050
2,S119,S95,5500,911
2,S119,S96,5742,857
2,S119,S97,3519,666
2,S119,S98,8848,1202
2,S119,S99,7587,1213
2,S119,S100,7687,1124
2,S119,S101,7005,871
2,S119,S102,6780,926
2,S119,S103,5878,891
2,S119,S104,7152,1006
2,S119,S105,11073,1596
2,S119,S106,9994,1476
2,S119,S107,9029,1331
2,S119,S108,9855,1463
2,S119,S109,7215,1092
2,S119,S110,8750,1218
2,S119,S111,9384,1166
2,S119,S112,6503,810
2,S119,S113,9216,1161
2,S119,S114,6558,1090
2,S119,S115,6776,865
2,S119,S116,6418,956
2,S119,S117,3620,576
2,S119,S118,3790,621
2,S119,S120,1409,179
2,S119,S121,2418,417
2,S119,S122,3082,496
2,S120,W01320203,1095,164
2,S120,S1,55182,3008
2,S120,S2,28002,1994
2,S120,S3,28002,1994
2,S120,S4,32320,1916
2,S120,S5,35704,2025
2,S120,S6,5460,780
2,S120,S7,32789,1876
2,S120,S8,32994,1744
2,S120,S9,33259,1810
2,S120,S10,32028,1733
2,S120,S11,3310,400
2,S120,S12,8350,1192
2,S120,S13,8067,1143
2,S120,S14,6972,997
2,S120,S15,8191,949
2,S120,S16,8432,926
2,S120,S17,18796,1766
2,S120,S18,17755,1650
2,S120,S19,20443,2099
2,S120,S20,3813,479
2,S120,S21,19396,1893
2,S120,S22,8454,1140
2,S120,S23,9462,1163
2,S120,S24,17281,1818
2,S120,S25,11895,1322
2,S120,S26,12231,1277
2,S120,S27,11142,1204
2,S120,S28,10973,1228
2,S120,S29,10674,1185
2,S120,S30,11407,1418
2,S120,S31,12907,1411
2,S120,S32,11500,1170
2,S120,S33,12020,1170
2,S120,S34,11884,1279
2,S120,S35,9130,1112
2,S120,S36,8726,1017
2,S120,S37,8937,1091
2,S120,S38,11804,1375
2,S120,S39,7874,940
2,S120,S40,15228,1472
2,S120,S41,4983,749
2,S120,S42,25017,1515
2,S120,S43,5934,856
2,S120,S44,7291,1133
2,S120,S45,4529,639
2,S120,S46,7360,1030
2,S120,S47,7931,1153
2,S120,S48,8925,1097
2,S120,S49,4943,744
2,S120,S50,7395,985
2,S120,S51,4589,607
2,S120,S52,1576,178
2,S120,S53,16155,1806
2,S120,S54,18099,2047
2,S120,S55,15870,1764
2,S120,S56,16261,1865
2,S120,S57,16501,1843
2,S120,S58,16535,1969
2,S120,S59,22773,1951
2,S120,S60,12954,1282
2,S120,S61,13132,1458
2,S120,S62,12550,1430
2,S120,S63,18208,2089
2,S120,S64,20589,2365
2,S120,S65,9006,1108
2,S120,S66,12219,1398
2,S120,S67,13123,1454
2,S120,S68,25572,1709
2,S120,S69,26454,1757
2,S120,S70,18912,2103
2,S120,S71,9816,1117
2,S120,S72,15604,1684
2,S120,S73,15354,1752
2,S120,S74,11993,1294
2,S120,S75,26629,1848
2,S120,S76,18202,2247
2,S120,S77,14980,1773
2,S120,S78,11999,1269
2,S120,S79,9232,1062
2,S120,S80,10102,1220
2,S120,S81,10454,1230
2,S120,S82,9384,1149
2,S120,S83,9767,1178
2,S120,S84,4882,730
2,S120,S85,7464,876
2,S120,S86,6529,893
2,S120,S87,9331,1073
2,S120,S88,7233,903
2,S120,S89,5713,743
2,S120,S90,2986,340
2,S120,S91,4421,770
2,S120,S92,8204,1348
2,S120,S93,8532,1441
2,S120,S94,7074,1139
2,S120,S95,6059,1020
2,S120,S96,6301,963
2,S120,S97,4078,678
2,S120,S98,8699,1309
2,S120,S99,8146,1293
2,S120,S100,7538,1209
2,S120,S101,6526,1052
2,S120,S102,6789,1052
2,S120,S103,6437,1015
2,S120,S104,7003,1196
2,S120,S105,10496,1570
2,S120,S106,9417,1399
2,S120,S107,8452,1288
2,S120,S108,9278,1344
2,S120,S109,6638,1017
2,S120,S110,8601,1325
2,S120,S111,8415,1213
2,S120,S112,6354,923
2,S120,S113,9067,1289
2,S120,S114,7117,1132
2,S120,S115,6627,979
2,S120,S116,6977,1101
2,S120,S117,4179,601
2,S120,S118,4617,711
2,S120,S119,1444,182
2,S120,S121,2977,452
2,S120,S122,3641,518
2,S121,W01320203,3511,438
2,S121,S1,57105,3223
2,S121,S2,29925,2231
2,S121,S3,29925,2231
2,S121,S4,34243,2159
2,S121,S5,37627,2277
2,S121,S6,7876,1080
2,S121,S7,34712,2112
2,S121,S8,34917,1953
2,S121,S9,35182,2025
2,S121,S10,33951,1947
2,S121,S11,4173,536
2,S121,S12,8628,1200
2,S121,S13,8345,1152
2,S121,S14,7250,929
2,S121,S15,8795,1069
2,S121,S16,9036,1107
2,S121,S17,18640,2180
2,S121,S18,19195,1960
2,S121,S19,21883,2282
2,S121,S20,3864,487
2,S121,S21,20836,2082
2,S121,S22,8732,1083
2,S121,S23,9329,1230
2,S121,S24,18482,2133
2,S121,S25,14311,1557
2,S121,S26,14647,1560
2,S121,S27,12608,1529
2,S121,S28,13389,1472
2,S121,S29,13090,1456
2,S121,S30,13823,1649
2,S121,S31,14373,1705
2,S121,S32,13916,1497
2,S121,S33,14436,1536
2,S121,S34,14624,1841
2,S121,S35,10570,1304
2,S121,S36,14813,1150
2,S121,S37,15024,1172
2,S121,S38,13270,1698
2,S121,S39,10290,1253
2,S121,S40,17151,1671
2,S121,S41,7399,1024
2,S121,S42,26940,1725
2,S121,S43,8350,1115
2,S121,S44,9707,1406
2,S121,S45,6945,899
2,S121,S46,9472,1397
2,S121,S47,10347,1423
2,S121,S48,15012,1187
2,S121,S49,5221,715
2,S121,S50,7673,978
2,S121,S51,4892,617
2,S121,S52,3992,451
2,S121,S53,17595,2121
2,S121,S54,19539,2199
2,S121,S55,17310,2084
2,S121,S56,17701,2061
2,S121,S57,17941,2142
2,S121,S58,17975,2210
2,S121,S59,24213,2203
2,S121,S60,15370,1562
2,S121,S61,14620,1699
2,S121,S62,13990,1622
2,S121,S63,19648,2334
2,S121,S64,22029,2594
2,S121,S65,10446,1298
2,S121,S66,13659,1592
2,S121,S67,14563,1695
2,S121,S68,27495,1943
2,S121,S69,28377,1960
2,S121,S70,28544,2045
2,S121,S71,11256,1412
2,S121,S72,17044,1922
2,S121,S73,16794,1996
2,S121,S74,14409,1603
2,S121,S75,28552,2094
2,S121,S76,19642,2491
2,S121,S77,16420,2012
2,S121,S78,14415,1509
2,S121,S79,10100,1204
2,S121,S80,10873,1439
2,S121,S81,11322,1371
2,S121,S82,10252,1215
2,S121,S83,10248,1345
2,S121,S84,6322,958
2,S121,S85,8332,1016
2,S121,S86,6807,913
2,S121,S87,10199,1215
2,S121,S88,8101,1021
2,S121,S89,7153,967
2,S121,S90,4426,578
2,S121,S91,6344,976
2,S121,S92,10127,1561
2,S121,S93,10455,1606
2,S121,S94,8997,1344
2,S121,S95,8352,1214
2,S121,S96,8224,1104
2,S121,S97,6001,962
2,S121,S98,10622,1527
2,S121,S99,10069,1418
2,S121,S100,9461,1492
2,S121,S101,8449,1319
2,S121,S102,8554,1304
2,S121,S103,8360,1129
2,S121,S104,9736,1296
2,S121,S105,10774,1558
2,S121,S106,9695,1336
2,S121,S107,8730,1276
2,S121,S108,9556,1331
2,S121,S109,6916,1003
2,S121,S110,10524,1528
2,S121,S111,8693,1189
2,S121,S112,8277,1220
2,S121,S113,10990,1480
2,S121,S114,9040,1348
2,S121,S115,8550,1278
2,S121,S116,8890,1324
2,S121,S117,1270,158
2,S121,S118,6068,958
2,S121,S119,3383,385
2,S121,S120,2361,275
2,S121,S122,1362,160
2,S122,W01320203,2190,288
2,S122,S1,55784,3071
2,S122,S2,28604,2057
2,S122,S3,28604,2054
2,S122,S4,32922,1981
2,S122,S5,36306,2086
2,S122,S6,6555,919
2,S122,S7,33391,1941
2,S122,S8,33596,1806
2,S122,S9,33861,1917
2,S122,S10,32630,1796
2,S122,S11,2852,375
2,S122,S12,7307,1048
2,S122,S13,7024,999
2,S122,S14,5929,814
2,S122,S15,7474,974
2,S122,S16,7715,961
2,S122,S17,18915,1946
2,S122,S18,17874,1822
2,S122,S19,20562,2136
2,S122,S20,2543,342
2,S122,S21,19515,2003
2,S122,S22,7411,974
2,S122,S23,8008,1106
2,S122,S24,17161,1984
2,S122,S25,12990,1405
2,S122,S26,13326,1405
2,S122,S27,11287,1431
2,S122,S28,12068,1321
2,S122,S29,11769,1303
2,S122,S30,12502,1494
2,S122,S31,13052,1614
2,S122,S32,12595,1380
2,S122,S33,13115,1379
2,S122,S34,13303,1697
2,S122,S35,9249,1206
2,S122,S36,9821,1171
2,S122,S37,13703,1019
2,S122,S38,11949,1559
2,S122,S39,8969,1064
2,S122,S40,15830,1520
2,S122,S41,6078,859
2,S122,S42,25619,1556
2,S122,S43,7029,963
2,S122,S44,8386,1253
2,S122,S45,5624,759
2,S122,S46,8151,1294
2,S122,S47,9026,1274
2,S122,S48,13691,1035
2,S122,S49,3900,565
2,S122,S50,6352,827
2,S122,S51,3546,455
2,S122,S52,2671,299
2,S122,S53,16274,1920
2,S122,S54,18218,2085
2,S122,S55,15989,1880
2,S122,S56,16380,1981
2,S122,S57,16620,1999
2,S122,S58,16654,2067
2,S122,S59,22710,1996
2,S122,S60,14049,1495
2,S122,S61,13299,1596
2,S122,S62,12669,1528
2,S122,S63,18327,2189
2,S122,S64,20758,2342
2,S122,S65,9125,1196
2,S122,S66,12338,1430
2,S122,S67,13242,1531
2,S122,S68,26174,1790
2,S122,S69,27056,1811
2,S122,S70,18502,2283
2,S122,S71,9935,1224
2,S122,S72,15723,1838
2,S122,S73,15473,1794
2,S122,S74,13088,1418
2,S122,S75,27231,1938
2,S122,S76,18321,2345
2,S122,S77,15099,1807
2,S122,S78,13094,1391
2,S122,S79,8682,1097
2,S122,S80,9552,1253
2,S122,S81,10001,1220
2,S122,S82,8834,1108
2,S122,S83,8927,1218
2,S122,S84,5001,817
2,S122,S85,7011,867
2,S122,S86,5486,763
2,S122,S87,8781,1080
2,S122,S88,6780,883
2,S122,S89,5832,816
2,S122,S90,3677,448
2,S122,S91,5023,832
2,S122,S92,8806,1335
2,S122,S93,9134,1459
2,S122,S94,7518,1278
2,S122,S95,6661,1082
2,S122,S96,6903,962
2,S122,S97,4784,746
2,S122,S98,9301,1372
2,S122,S99,8748,1312
2,S122,S100,8140,1338
2,S122,S101,7128,1163
2,S122,S102,7233,1154
2,S122,S103,7039,974
2,S122,S104,8415,1139
2,S122,S105,9453,1368
2,S122,S106,8374,1186
2,S122,S107,7409,1137
2,S122,S108,8235,1178
2,S122,S109,5595,830
2,S122,S110,9203,1473
2,S122,S111,7372,1048
2,S122,S112,6956,959
2,S122,S113,9669,1328
2,S122,S114,7719,1196
2,S122,S115,7229,1032
2,S122,S116,7579,1165
2,S122,S117,4781,682
2,S122,S118,4747,848
2,S122,S119,2062,242
2,S122,S120,1040,125
2,S122,S121,3579,521
2,S97,W01320203,4406,616
2,S97,S1,51533,3350
2,S97,S2,21920,2420
2,S97,S3,21920,2527
2,S97,S4,28671,2262
2,S97,S5,32055,2380
2,S97,S6,3139,506
2,S97,S7,29140,2188
2,S97,S8,29345,2090
2,S97,S9,29610,2179
2,S97,S10,28379,2045
2,S97,S11,6426,849
2,S97,S12,10881,1519
2,S97,S13,10598,1430
2,S97,S14,9503,1268
2,S97,S15,11048,1451
2,S97,S16,11289,1381
2,S97,S17,22489,2301
2,S97,S18,21448,2275
2,S97,S19,24136,2568
2,S97,S20,6117,822
2,S97,S21,21493,2591
2,S97,S22,10985,1379
2,S97,S23,11582,1543
2,S97,S24,17909,1988
2,S97,S25,11745,1333
2,S97,S26,11357,1216
2,S97,S27,11770,1381
2,S97,S28,11601,1358
2,S97,S29,11302,1307
2,S97,S30,12035,1540
2,S97,S31,13535,1570
2,S97,S32,11350,1226
2,S97,S33,11870,1272
2,S97,S34,11734,1344
2,S97,S35,11053,1314
2,S97,S36,7769,936
2,S97,S37,7980,999
2,S97,S38,12432,1551
2,S97,S39,5553,650
2,S97,S40,10565,1499
2,S97,S41,3413,584
2,S97,S42,17026,2044
2,S97,S43,5784,925
2,S97,S44,4970,839
2,S97,S45,2959,475
2,S97,S46,5039,825
2,S97,S47,5610,855
2,S97,S48,7968,975
2,S97,S49,7474,1012
2,S97,S50,9926,1306
2,S97,S51,7145,960
2,S97,S52,3963,477
2,S97,S53,17724,2088
2,S97,S54,21509,2365
2,S97,S55,19335,2160
2,S97,S56,19726,2197
2,S97,S57,19966,2216
2,S97,S58,20000,2283
2,S97,S59,23920,2666
2,S97,S60,12804,1393
2,S97,S61,13760,1653
2,S97,S62,14565,1733
2,S97,S63,21513,2413
2,S97,S64,24104,2728
2,S97,S65,12839,1686
2,S97,S66,14234,1652
2,S97,S67,14830,1573
2,S97,S68,19490,2213
2,S97,S69,20372,2246
2,S97,S70,17802,2055
2,S97,S71,13281,1530
2,S97,S72,16239,1760
2,S97,S73,16221,1926
2,S97,S74,12621,1450
2,S97,S75,18454,2324
2,S97,S76,17621,2058
2,S97,S77,16828,1997
2,S97,S78,11849,1342
2,S97,S79,12353,1554
2,S97,S80,13126,1768
2,S97,S81,13478,1732
2,S97,S82,12408,1528
2,S97,S83,12501,1615
2,S97,S84,7187,1017
2,S97,S85,10585,1361
2,S97,S86,9060,1214
2,S97,S87,12452,1523
2,S97,S88,10354,1332
2,S97,S89,9406,1249
2,S97,S90,6955,922
2,S97,S91,1856,273
2,S97,S92,4748,702
2,S97,S93,5076,837
2,S97,S94,3460,546
2,S97,S95,2772,370
2,S97,S96,3996,536
2,S97,S98,5243,669
2,S97,S99,4690,610
2,S97,S100,3924,611
2,S97,S101,3239,448
2,S97,S102,3175,400
2,S97,S103,5166,724
2,S97,S104,5732,830
2,S97,S105,11135,1494
2,S97,S106,10056,1424
2,S97,S107,9091,1312
2,S97,S108,9917,1411
2,S97,S109,7828,1034
2,S97,S110,7330,1128
2,S97,S111,7964,1086
2,S97,S112,5083,631
2,S97,S113,8058,1063
2,S97,S114,5846,844
2,S97,S115,5356,774
2,S97,S116,5696,794
2,S97,S117,4153,534
2,S97,S118,2301,397
2,S97,S119,4009,563
2,S97,S120,4614,579
2,S97,S121,2951,401
2,S98,S96,5130,697
2,S98,S97,3166,407
2,S98,S99,1160,205
2,S98,S100,3753,667
2,S98,S101,4373,628
2,S98,S102,3004,440
2,S98,S103,8113,1045
2,S98,S104,7511,878
2,S98,S105,13160,1849
2,S98,S106,12081,1803
2,S98,S107,11116,1688
2,S98,S108,13859,1706
2,S98,S109,9853,1316
2,S98,S110,9355,1393
2,S98,S111,9989,1449
2,S98,S112,7108,1074
2,S98,S113,8037,1092
2,S98,S114,7871,1201
2,S98,S115,7381,1047
2,S98,S116,7731,1170
2,S98,S117,7367,965
2,S98,S118,4747,767
2,S98,S119,7223,967
2,S98,S120,7828,985
2,S98,S121,6165,809
2,S98,S122,6688,892
2,S99,W01320203,8750,1098
2,S99,S1,53727,3450
2,S99,S2,24114,2562
2,S99,S3,24114,2531
2,S99,S4,30865,2360
2,S99,S5,34249,2487
2,S99,S6,6112,749
2,S99,S7,31334,2301
2,S99,S8,31539,2147
2,S99,S9,31804,2238
2,S99,S10,30573,2148
2,S99,S11,10770,1329
2,S99,S12,15225,1992
2,S99,S13,14942,1899
2,S99,S14,13847,1739
2,S99,S15,15392,1842
2,S99,S16,15633,1853
2,S99,S17,32358,2195
2,S99,S18,31317,2050
2,S99,S19,34005,2458
2,S99,S20,10461,1296
2,S99,S21,32391,2133
2,S99,S22,15329,1857
2,S99,S23,16830,2154
2,S99,S24,22806,2275
2,S99,S25,13997,1380
2,S99,S26,13551,1323
2,S99,S27,16667,1708
2,S99,S28,16498,1693
2,S99,S29,16199,1644
2,S99,S30,16932,1825
2,S99,S31,16556,1685
2,S99,S32,15207,1613
2,S99,S33,15185,1530
2,S99,S34,14624,1539
2,S99,S35,15950,1574
2,S99,S36,9963,1059
2,S99,S37,10174,1076
2,S99,S38,17329,1878
2,S99,S39,5951,594
2,S99,S40,12759,1612
2,S99,S41,7034,980
2,S99,S42,19220,2071
2,S99,S43,9363,1346
2,S99,S44,6179,876
2,S99,S45,6538,894
2,S99,S46,4479,530
2,S99,S47,5229,651
2,S99,S48,10162,1107
2,S99,S49,11818,1494
2,S99,S50,14270,1779
2,S99,S51,11489,1393
2,S99,S52,7997,1006
2,S99,S53,22621,2303
2,S99,S54,26829,2906
2,S99,S55,28844,2427
2,S99,S56,24991,2734
2,S99,S57,29475,2433
2,S99,S58,25265,2710
2,S99,S59,34937,2298
2,S99,S60,15710,1573
2,S99,S61,18657,1918
2,S99,S62,19462,2011
2,S99,S63,34880,2304
2,S99,S64,36816,2492
2,S99,S65,17736,1872
2,S99,S66,19131,1919
2,S99,S67,18687,1892
2,S99,S68,21684,2339
2,S99,S69,22566,2372
2,S99,S70,21659,2395
2,S100,S46,7515,1124
2,S100,S47,8051,1293
2,S100,S48,10409,1439
2,S100,S49,11315,1694
2,S100,S50,13767,1918
2,S100,S51,10986,1615
2,S100,S52,7586,1144
2,S100,S53,21465,2712
2,S100,S54,25305,3061
2,S100,S55,23076,2858
2,S100,S56,23467,2800
2,S100,S57,33078,2487
2,S100,S58,23741,2982
2,S100,S59,34746,2433
2,S100,S60,15957,1907
2,S100,S61,17501,2338
2,S100,S62,18306,2273
2,S100,S63,34689,2314
2,S100,S64,36625,2617
2,S100,S65,16580,2286
2,S100,S66,17975,2338
2,S100,S67,17731,2207
2,S100,S68,27720,2244
2,S100,S69,28602,2167
2,S100,S70,29388,2429
2,S100,S71,17022,2279
2,S100,S72,20212,2439
2,S100,S73,19962,2615
2,S100,S74,16362,2056
2,S100,S75,28777,2389
2,S100,S76,21725,2717
2,S100,S77,20569,2511
2,S100,S78,15953,1829
2,S100,S79,16097,2251
2,S100,S80,16967,2252
2,S100,S81,17319,2396
2,S100,S82,16249,2106
2,S100,S83,16242,2329
2,S100,S84,10928,1762
2,S100,S85,14426,2004
2,S100,S86,12901,1890
2,S100,S87,16196,2243
2,S100,S88,14195,2006
2,S100,S89,13615,1908
2,S100,S90,10888,1607
2,S100,S91,4297,741
2,S100,S92,3283,717
2,S100,S93,3611,767
2,S100,S94,1053,258
2,S100,S95,1844,316
2,S100,S96,3620,649
2,S100,S97,3793,652
2,S100,S98,3778,722
2,S100,S99,3190,704
2,S100,S101,2863,612
2,S100,S102,1494,394
2,S100,S103,5681,977
2,S100,S104,6732,902
2,S100,S105,12201,1788
2,S100,S106,11122,1602
2,S100,S107,10157,1520
2,S100,S108,10432,1674
2,S100,S109,8343,1168
2,S100,S110,7845,1263
2,S100,S111,8479,1334
2,S100,S112,5598,843
2,S100,S113,7258,1051
2,S100,S114,6361,1093
2,S100,S115,5871,919
2,S100,S116,6211,979
2,S100,S117,7994,1110
2,S100,S118,5374,925
2,S100,S119,7942,1272
2,S100,S120,8455,1255
2,S100,S121,6792,1075
2,S100,S122,7456,1137
2,S101,W01320203,6502,955
2,S101,S1,57317,3327
2,S101,S2,30137,2344
2,S101,S3,30137,2348
2,S101,S4,34455,2207
2,S101,S5,37839,2336
2,S101,S6,5567,752
2,S101,S7,34924,2218
2,S101,S8,35129,2082
2,S101,S9,35394,2121
2,S101,S10,34163,2085
2,S101,S11,8522,1108
2,S101,S12,12977,1758
2,S101,S13,12694,1710
2,S101,S14,11599,1516
2,S101,S15,13144,1730
2,S101,S16,13385,1668
2,S101,S17,32154,2068
2,S101,S18,31113,1949
2,S101,S19,33801,2363
2,S101,S20,8213,1122
2,S101,S119,6105,844
2,S101,S120,6710,864
2,S101,S121,5047,722
2,S101,S122,5711,785
2,S102,W01320203,6689,931
2,S102,S1,56952,3296
2,S102,S2,29772,2233
2,S102,S3,29772,2299
2,S102,S4,34090,2159
2,S102,S5,37474,2287
